book_id_title,book_id,book_title,book_series,book_series_uri,isbn,isbn13,year_first_published,author,num_pages,genres,num_ratings,num_reviews,average_rating,rating_distribution
36739329,36739329,The Great Believers,,,8366517586,9780735223530,,Rebecca Makkai,421,"['Fiction', 'Historical > Historical Fiction', 'LGBT', 'Literary Fiction', 'LGBT > Queer', 'Historical', 'Audiobook', 'Contemporary', 'Novels', 'Adult']",96108,9186,4.24,"{'5 Stars': 47942, '4 Stars': 31873, '3 Stars': 10601, '2 Stars': 3084, '1 Star': 2608}"
10140661,10140661,Gabriel's Inferno,Gabriel's Inferno  #1,/series/80574-gabriel-s-inferno,isbn not found,9788408038290,2011,Sylvain Reynard,506,"['Romance', 'Romance > Contemporary Romance', 'Contemporary', 'Adult Fiction > Erotica', 'Adult', 'New Adult', 'Fiction', 'Academic > College', 'Romance > Erotic Romance', 'Womens Fiction > Chick Lit']",151904,8544,3.99,"{'5 Stars': 66641, '4 Stars': 42020, '3 Stars': 25768, '2 Stars': 10578, '1 Star': 6897}"
227443,227443,Bridget Jones's Diary,Bridget Jones #1,/series/49352-bridget-jones,0141000198,9780141000190,1996,Helen Fielding,288,"['Fiction', 'Womens Fiction > Chick Lit', 'Romance', 'Humor', 'Contemporary', 'Adult', 'Humor > Comedy', 'Adult Fiction', 'European Literature > British Literature', 'Romance > Contemporary Romance']",921000,10724,3.79,"{'5 Stars': 278285, '4 Stars': 308288, '3 Stars': 231254, '2 Stars': 68445, '1 Star': 34728}"
385706,385706,Gregor and the Curse of the Warmbloods,Underland Chronicles #3,/series/42783-underland-chronicles,0439656230,9780439656238,2005,Suzanne Collins,358,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens > Middle Grade', 'Adventure', 'Childrens', 'Childrens > Juvenile', 'Audiobook', 'Science Fiction', 'Young Adult > Young Adult Fantasy']",43363,1624,4.22,"{'5 Stars': 19599, '4 Stars': 15651, '3 Stars': 6746, '2 Stars': 945, '1 Star': 422}"
60931,60931,Kindred,,,1472258223,9781472258229,1979,Octavia E. Butler,287,"['Historical > Historical Fiction', 'Fiction', 'Science Fiction', 'Fantasy', 'Science Fiction > Time Travel', 'Historical', 'Classics', 'Cultural > African American', 'Race', 'Science Fiction Fantasy']",138874,15251,4.27,"{'5 Stars': 65405, '4 Stars': 52027, '3 Stars': 16768, '2 Stars': 3545, '1 Star': 1129}"
56197428,56197428,A Lot Like Adiós,Primas of Power #2,/series/326802-primas-of-power,0062959972,9780062959973,,Alexis Daria,381,"['Romance', 'Contemporary', 'Romance > Contemporary Romance', 'Fiction', 'Adult', 'Audiobook', 'LGBT', 'Adult Fiction', 'Womens Fiction > Chick Lit', 'LGBT > Queer']",4995,999,3.82,"{'5 Stars': 1154, '4 Stars': 2176, '3 Stars': 1350, '2 Stars': 255, '1 Star': 60}"
21853621,21853621,The Nightingale,,,1250080401,9781250080400,,Kristin Hannah,448,"['Historical > Historical Fiction', 'Fiction', 'Historical', 'War > World War II', 'War', 'Audiobook', 'Adult', 'Romance', 'Cultural > France', 'Adult Fiction']",895212,75666,4.58,"{'5 Stars': 618977, '4 Stars': 203080, '3 Stars': 51620, '2 Stars': 13509, '1 Star': 8026}"
53138093,53138093,The Project,,,1250798809,9781250798800,,Courtney Summers,352,"['Young Adult', 'Thriller', 'Mystery', 'Contemporary', 'Thriller > Mystery Thriller', 'Fiction', 'Audiobook', 'Horror', 'Religion > Cults', 'Suspense']",9733,2922,3.53,"{'5 Stars': 1602, '4 Stars': 3515, '3 Stars': 3295, '2 Stars': 1101, '1 Star': 220}"
199687,199687,Second Helpings,Jessica Darling #2,/series/44558-jessica-darling,0307421562,9780307421562,,Megan McCafferty,357,"['Young Adult', 'Womens Fiction > Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'Realistic Fiction', 'Young Adult > Teen', 'Humor', 'Young Adult > High School', 'Young Adult > Young Adult Contemporary']",25881,896,4.07,"{'5 Stars': 10257, '4 Stars': 9004, '3 Stars': 5151, '2 Stars': 1085, '1 Star': 384}"
16100972,16100972,Openly Straight,Openly Straight #1,/series/166474-openly-straight,0545798655,9788412028843,,Bill Konigsberg,320,"['LGBT', 'Young Adult', 'Contemporary', 'Romance', 'Fiction', 'LGBT > Queer', 'Realistic Fiction', 'LGBT > Gay', 'Audiobook', 'Romance > M M Romance']",30821,3040,3.88,"{'5 Stars': 9994, '4 Stars': 11238, '3 Stars': 6660, '2 Stars': 1878, '1 Star': 1051}"
53457092,53457092,Six Crimson Cranes,Six Crimson Cranes #1,/series/290284-six-crimson-cranes,0593300912,9780593300916,,Elizabeth Lim,454,"['Fantasy', 'Young Adult', 'Retellings', 'Romance', 'Young Adult > Young Adult Fantasy', 'Fiction', 'Fantasy > Mythology', 'Fantasy > Magic', 'Fantasy > Dragons', 'Fantasy > Fairy Tales']",15728,3753,4.31,"{'5 Stars': 7433, '4 Stars': 6160, '3 Stars': 1794, '2 Stars': 281, '1 Star': 60}"
51588815,51588815,The Marriage Game,Marriage Game #1,/series/316780-marriage-game,0593100573,9780593100578,,Sara Desai,338,"['Romance', 'Contemporary', 'Romance > Contemporary Romance', 'Adult', 'Fiction', 'Womens Fiction > Chick Lit', 'Audiobook', 'Humor', 'Adult Fiction', 'Realistic Fiction']",10239,1578,3.53,"{'5 Stars': 1566, '4 Stars': 3890, '3 Stars': 3473, '2 Stars': 977, '1 Star': 333}"
23359964,23359964,One Plus One,,,0525426582,9780525426585,2014,Jojo Moyes,368,"['Fiction', 'Romance', 'Womens Fiction > Chick Lit', 'Contemporary', 'Adult', 'Audiobook', 'Adult Fiction', 'Romance > Contemporary Romance', 'Family', 'Drama']",160285,12639,3.95,"{'5 Stars': 46644, '4 Stars': 70286, '3 Stars': 34265, '2 Stars': 6397, '1 Star': 2693}"
53152636,53152636,Mexican Gothic,,,6555980834,9780525620808,,Silvia Moreno-Garcia,301,"['Horror', 'Fiction', 'Historical > Historical Fiction', 'Gothic', 'Mystery', 'Fantasy', 'Thriller', 'Adult', 'Historical', 'Audiobook']",206105,31651,3.69,"{'5 Stars': 45266, '4 Stars': 79559, '3 Stars': 58326, '2 Stars': 18178, '1 Star': 4776}"
30687041,30687041,Störst av allt,,,1590518578,9781590518571,2016,Malin Persson Giolito,367,"['Fiction', 'Mystery > Crime', 'Mystery', 'Thriller', 'European Literature > Swedish Literature', 'Cultural > Sweden', 'Thriller > Mystery Thriller', 'Contemporary', 'Audiobook', 'European Literature > Scandinavian Literature']",11948,1243,3.77,"{'5 Stars': 2651, '4 Stars': 5117, '3 Stars': 3168, '2 Stars': 826, '1 Star': 186}"
44652,44652,Fablehaven,Fablehaven #1,/series/43365-fablehaven,1416947205,9781416947202,,Brandon Mull,351,"['Fantasy', 'Young Adult', 'Childrens > Middle Grade', 'Fiction', 'Childrens', 'Adventure', 'Fantasy > Magic', 'Childrens > Juvenile', 'Young Adult > Young Adult Fantasy', 'Science Fiction Fantasy']",149856,10706,4.1,"{'5 Stars': 64969, '4 Stars': 48542, '3 Stars': 25614, '2 Stars': 7185, '1 Star': 3546}"
6493208,6493208,The Immortal Life of Henrietta Lacks,,,1400052181,9781400052189,2009,Rebecca Skloot,370,"['Nonfiction', 'Science', 'History', 'Biography', 'Health > Medicine', 'Audiobook', 'Medical', 'Book Club', 'Biography Memoir', 'Historical']",653942,36891,4.08,"{'5 Stars': 270146, '4 Stars': 232505, '3 Stars': 102892, '2 Stars': 28424, '1 Star': 19975}"
224500,224500,Point Blank,Alex Rider #2,/series/41087-alex-rider,1844280934,9781844280933,,Anthony Horowitz,274,"['Young Adult', 'Fiction', 'Adventure', 'Mystery', 'Action', 'Spy Thriller > Espionage', 'Thriller', 'Childrens', 'Childrens > Middle Grade', 'Young Adult > Teen']",54698,2363,4.11,"{'5 Stars': 21698, '4 Stars': 20051, '3 Stars': 10721, '2 Stars': 1888, '1 Star': 340}"
9462775,9462775,The Last Little Blue Envelope,Little Blue Envelopes #2,/series/49295-little-blue-envelopes,0061976814,9780062439123,,Maureen Johnson,282,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Travel', 'Womens Fiction > Chick Lit', 'Realistic Fiction', 'Young Adult > Teen', 'Adventure', 'Young Adult > Young Adult Contemporary']",23744,1728,3.84,"{'5 Stars': 6728, '4 Stars': 8759, '3 Stars': 6374, '2 Stars': 1489, '1 Star': 394}"
46002342,46002342,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",,,1529405106,9781529405101,2020,Layla F. Saad,238,"['Nonfiction', 'Race', 'Race > Anti Racist', 'Social Movements > Social Justice', 'Audiobook', 'Politics', 'Self Help', 'Education', 'Sociology', 'Social Issues > Activism']",24560,3078,4.36,"{'5 Stars': 13553, '4 Stars': 7565, '3 Stars': 2503, '2 Stars': 612, '1 Star': 327}"
223380,223380,Stories of Your Life and Others,,,1101972122,9781101972120,2002,Ted Chiang,281,"['Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Speculative Fiction', 'Science Fiction Fantasy', 'Anthologies', 'Philosophy', 'Audiobook', 'Adult']",82682,9535,4.23,"{'5 Stars': 38067, '4 Stars': 30066, '3 Stars': 10907, '2 Stars': 2489, '1 Star': 1153}"
50608051,50608051,The Twelve Dates of Christmas,,,0593085388,9780593085387,2020,Jenny Bayliss,320,"['Holiday > Christmas', 'Romance', 'Holiday', 'Contemporary', 'Fiction', 'Womens Fiction > Chick Lit', 'Adult', 'Romance > Contemporary Romance', 'Audiobook', 'Adult Fiction']",21491,3155,3.63,"{'5 Stars': 3476, '4 Stars': 8813, '3 Stars': 7257, '2 Stars': 1637, '1 Star': 308}"
35883430,35883430,I'm Still Here: Black Dignity in a World Made for Whiteness,,,1524760854,9781524760854,,Austin Channing Brown,185,"['Nonfiction', 'Autobiography > Memoir', 'Race', 'Race > Anti Racist', 'Social Movements > Social Justice', 'Audiobook', 'Biography', 'Biography Memoir', 'Religion', 'Christian']",61099,5816,4.38,"{'5 Stars': 33906, '4 Stars': 19907, '3 Stars': 4978, '2 Stars': 1217, '1 Star': 1091}"
33574273,33574273,A Wrinkle in Time,Time Quintet #1,/series/49403-time-quintet,0440498058,9780440498056,1962,Madeleine L'Engle,218,"['Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Science Fiction', 'Childrens', 'Childrens > Middle Grade', 'Science Fiction > Time Travel', 'Adventure', 'Science Fiction Fantasy']",1117347,35828,3.99,"{'5 Stars': 449504, '4 Stars': 348283, '3 Stars': 213999, '2 Stars': 68719, '1 Star': 36842}"
6427,6427,Two for the Dough,Stephanie Plum #2,/series/43040-stephanie-plum,0671001795,9780671001797,1996,Janet Evanovich,326,"['Mystery', 'Fiction', 'Humor', 'Womens Fiction > Chick Lit', 'Romance', 'Mystery > Crime', 'Thriller > Mystery Thriller', 'Humor > Comedy', 'Contemporary', 'Audiobook']",156706,4969,4.1,"{'5 Stars': 58416, '4 Stars': 61878, '3 Stars': 31402, '2 Stars': 4073, '1 Star': 937}"
23308087,23308087,Flame in the Mist,Flame in the Mist #1,/series/186311-flame-in-the-mist,8416858322,9788416858323,,Renée Ahdieh,392,"['Fantasy', 'Young Adult', 'Romance', 'Retellings', 'Young Adult > Young Adult Fantasy', 'Historical > Historical Fiction', 'Fiction', 'Historical', 'Fantasy > Magic', 'Adventure']",48141,6075,3.84,"{'5 Stars': 14526, '4 Stars': 18584, '3 Stars': 9647, '2 Stars': 3516, '1 Star': 1868}"
35820656,35820656,Only Human,Themis Files #3,/series/160431-themis-files,1405935707,9780718189549,,Sylvain Neuvel,336,"['Science Fiction', 'Fiction', 'Audiobook', 'Fantasy', 'Adult', 'Science Fiction > Aliens', 'Science Fiction Fantasy', 'Science Fiction > Dystopia', 'Space', 'Adult Fiction']",27354,3288,3.65,"{'5 Stars': 5230, '4 Stars': 10781, '3 Stars': 8560, '2 Stars': 2235, '1 Star': 548}"
1618,1618,The Curious Incident of the Dog in the Night-Time,,,0099450259,9780099450252,2003,Mark Haddon,226,"['Fiction', 'Mystery', 'Young Adult', 'Contemporary', 'Classics', 'Novels', 'Neurodiversity > Autistic Spectrum Disorder', 'Psychology', 'Literature', 'Academic > School']",1321989,48046,3.89,"{'5 Stars': 404495, '4 Stars': 507448, '3 Stars': 299959, '2 Stars': 79399, '1 Star': 30688}"
33606119,33606119,Why I'm No Longer Talking to White People About Race,,,1408870584,9781408870587,,Reni Eddo-Lodge,249,"['Nonfiction', 'Race', 'Feminism', 'Politics', 'Race > Anti Racist', 'Social Movements > Social Justice', 'Audiobook', 'History', 'Writing > Essays', 'Sociology']",82071,7032,4.38,"{'5 Stars': 44433, '4 Stars': 28019, '3 Stars': 6976, '2 Stars': 1613, '1 Star': 1030}"
16071745,16071745,"Someday, Someday, Maybe",,,0345532767,9780345532763,,Lauren Graham,340,"['Fiction', 'Womens Fiction > Chick Lit', 'Contemporary', 'Audiobook', 'Romance', 'Adult', 'Adult Fiction', 'Humor', 'New York', 'Realistic Fiction']",50444,5939,3.52,"{'5 Stars': 7408, '4 Stars': 18334, '3 Stars': 18906, '2 Stars': 4675, '1 Star': 1121}"
10799,10799,A Farewell to Arms,,,8804567104,9788804567103,1929,Ernest Hemingway,293,"['Classics', 'Fiction', 'Historical > Historical Fiction', 'War', 'Literature', 'Novels', 'Literature > American', 'Romance', 'Classics > Classic Literature', 'Academic > School']",285205,10945,3.81,"{'5 Stars': 82101, '4 Stars': 105308, '3 Stars': 68092, '2 Stars': 21502, '1 Star': 8202}"
18692431,18692431,"Everything, Everything",,,0552574236,9780552574235,,Nicola Yoon,306,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Young Adult > Young Adult Contemporary', 'Young Adult > Teen', 'Young Adult > Coming Of Age', 'Young Adult > Young Adult Romance']",490921,42525,4.02,"{'5 Stars': 187843, '4 Stars': 169790, '3 Stars': 96615, '2 Stars': 27091, '1 Star': 9582}"
18114322,18114322,The Grapes of Wrath,,,0143039431,9780143039433,1939,John Steinbeck,479,"['Classics', 'Fiction', 'Historical > Historical Fiction', 'Literature', 'Novels', 'Academic > School', 'Literature > American', 'Historical', 'Classics > Classic Literature', 'Young Adult > High School']",814411,19325,3.98,"{'5 Stars': 335967, '4 Stars': 249528, '3 Stars': 141860, '2 Stars': 54437, '1 Star': 32619}"
47212,47212,Storm Front,The Dresden Files #1,/series/40346-the-dresden-files,0356500276,9780356500270,,Jim Butcher,355,"['Fantasy', 'Fantasy > Urban Fantasy', 'Mystery', 'Fiction', 'Fantasy > Paranormal', 'Fantasy > Magic', 'Audiobook', 'Fantasy > Supernatural', 'Science Fiction Fantasy', 'Mystery > Crime']",325316,17923,3.98,"{'5 Stars': 114567, '4 Stars': 119364, '3 Stars': 68650, '2 Stars': 15992, '1 Star': 6743}"
3798703,3798703,The Spectacular Now,,,0385754302,9780385754309,2008,Tim Tharp,304,"['Young Adult', 'Contemporary', 'Romance', 'Fiction', 'Realistic Fiction', 'Young Adult > Coming Of Age', 'Young Adult > Young Adult Contemporary', 'Young Adult > Teen', 'Young Adult > High School', 'Audiobook']",41049,4450,3.51,"{'5 Stars': 7358, '4 Stars': 14144, '3 Stars': 13230, '2 Stars': 4807, '1 Star': 1510}"
28110852,28110852,The Girl Who Drank the Moon,,,1616209976,9781616209971,,Kelly Barnhill,388,"['Fantasy', 'Childrens > Middle Grade', 'Fiction', 'Young Adult', 'Childrens', 'Fantasy > Magic', 'Audiobook', 'Fantasy > Dragons', 'Paranormal > Witches', 'Childrens > Juvenile']",73427,11917,4.1,"{'5 Stars': 30161, '4 Stars': 26507, '3 Stars': 12090, '2 Stars': 3209, '1 Star': 1460}"
52831247,52831247,From Blood and Ash,Blood and Ash #1,/series/321784-blood-and-ash,1952457017,9781952457012,,Jennifer L. Armentrout,622,"['Fantasy', 'Romance', 'New Adult', 'Fantasy > Paranormal', 'Paranormal > Vampires', 'Romance > Fantasy Romance', 'Fiction', 'Young Adult', 'Adult', 'Fantasy > High Fantasy']",220518,24215,4.31,"{'5 Stars': 121524, '4 Stars': 62978, '3 Stars': 23815, '2 Stars': 7715, '1 Star': 4486}"
42155,42155,Something Blue,Darcy & Rachel #2,/series/56430-darcy-rachel,0312548079,9780312548070,2005,Emily Giffin,338,"['Womens Fiction > Chick Lit', 'Romance', 'Fiction', 'Contemporary', 'Adult', 'Adult Fiction', 'Romance > Contemporary Romance', 'Audiobook', 'Relationships', 'Womens Fiction']",209148,7313,3.94,"{'5 Stars': 65759, '4 Stars': 79665, '3 Stars': 50764, '2 Stars': 10326, '1 Star': 2634}"
17212231,17212231,Inferno,Robert Langdon #4,/series/92467-robert-langdon,6140108993,9786140108998,,Dan Brown,463,"['Fiction', 'Thriller', 'Mystery', 'Thriller > Mystery Thriller', 'Suspense', 'Historical > Historical Fiction', 'Adventure', 'Mystery > Crime', 'Novels', 'Adult']",514185,37968,3.86,"{'5 Stars': 154813, '4 Stars': 191141, '3 Stars': 123007, '2 Stars': 34400, '1 Star': 10824}"
28815474,28815474,The Couple Next Door,,,8491290656,9788491290650,2016,Shari Lapena,308,"['Thriller', 'Mystery', 'Fiction', 'Thriller > Mystery Thriller', 'Suspense', 'Audiobook', 'Mystery > Crime', 'Adult', 'Contemporary', 'Thriller > Psychological Thriller']",433012,30035,3.8,"{'5 Stars': 116902, '4 Stars': 162361, '3 Stars': 113850, '2 Stars': 30321, '1 Star': 9578}"
56304423,56304423,White Smoke,,,0063029111,9780063029118,,Tiffany D. Jackson,384,"['Horror', 'Young Adult', 'Thriller', 'Mystery', 'Fiction', 'Thriller > Mystery Thriller', 'Fantasy > Paranormal', 'Contemporary', 'Audiobook', 'Fantasy']",6168,1629,3.88,"{'5 Stars': 1529, '4 Stars': 2789, '3 Stars': 1512, '2 Stars': 280, '1 Star': 58}"
93722,93722,The Boy Next Door,Boy #1,/series/44229-boy,0060096195,9780060096199,2002,Meg Cabot,379,"['Womens Fiction > Chick Lit', 'Romance', 'Fiction', 'Contemporary', 'Young Adult', 'Romance > Contemporary Romance', 'Humor', 'Adult', 'Mystery', 'Adult Fiction']",65527,2243,3.82,"{'5 Stars': 20007, '4 Stars': 22192, '3 Stars': 17080, '2 Stars': 4330, '1 Star': 1918}"
50520939,50520939,The Atlas Six,The Atlas #1,/series/318122-the-atlas,1250854512,9781250854513,,Olivie Blake,383,"['Fantasy', 'Fiction', 'Adult', 'LGBT', 'Mystery', 'Science Fiction', 'Young Adult', 'LGBT > Queer', 'Fantasy > Magic', 'New Adult']",24420,5023,4.05,"{'5 Stars': 9715, '4 Stars': 8572, '3 Stars': 4266, '2 Stars': 1453, '1 Star': 414}"
33163360,33163360,Pashmina,,,1626720886,9781626720886,,Nidhi Chanani,176,"['Sequential Art > Graphic Novels', 'Childrens > Middle Grade', 'Fantasy', 'Young Adult', 'Sequential Art > Comics', 'Fiction', 'Magical Realism', 'Cultural > India', 'Family', 'Childrens']",8817,1440,3.77,"{'5 Stars': 2071, '4 Stars': 3460, '3 Stars': 2630, '2 Stars': 463, '1 Star': 193}"
18816603,18816603,Leaving Time,Leaving Time #1,/series/259919-leaving-time,0345544943,9780345544940,,Jodi Picoult,398,"['Fiction', 'Mystery', 'Audiobook', 'Contemporary', 'Adult Fiction', 'Adult', 'Womens Fiction > Chick Lit', 'Fantasy > Paranormal', 'Animals', 'Drama']",155739,16525,3.97,"{'5 Stars': 53506, '4 Stars': 58501, '3 Stars': 31832, '2 Stars': 8780, '1 Star': 3120}"
33158525,33158525,Wishtree,,,1250306868,9781250306869,,Katherine Applegate,224,"['Childrens > Middle Grade', 'Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Animals', 'Childrens > Juvenile', 'Audiobook', 'Magical Realism', 'Environment > Nature']",28724,4781,4.3,"{'5 Stars': 14392, '4 Stars': 9721, '3 Stars': 3696, '2 Stars': 642, '1 Star': 273}"
22489107,22489107,Fairest,The Lunar Chronicles #3.5,/series/62018-the-lunar-chronicles,9877470934,9789877470932,,Marissa Meyer,222,"['Fantasy', 'Young Adult', 'Science Fiction', 'Retellings', 'Science Fiction > Dystopia', 'Fiction', 'Fantasy > Fairy Tales', 'Romance', 'Audiobook', 'Novella']",125476,14562,3.96,"{'5 Stars': 40267, '4 Stars': 50292, '3 Stars': 26815, '2 Stars': 5882, '1 Star': 2220}"
53288434,53288434,The Lost Apothecary,,,1488210764,9781488210761,,Sarah Penner,301,"['Historical > Historical Fiction', 'Fiction', 'Mystery', 'Fantasy', 'Historical', 'Audiobook', 'Adult', 'Thriller', 'Contemporary', 'Thriller > Mystery Thriller']",151471,18534,3.78,"{'5 Stars': 36132, '4 Stars': 60922, '3 Stars': 41226, '2 Stars': 10780, '1 Star': 2411}"
37946414,37946414,Transcription,,,0316176664,9780316176668,2018,Kate Atkinson,343,"['Historical > Historical Fiction', 'Fiction', 'Historical', 'Mystery', 'War > World War II', 'Audiobook', 'War', 'Spy Thriller > Espionage', 'European Literature > British Literature', 'Literary Fiction']",49730,6158,3.49,"{'5 Stars': 7352, '4 Stars': 18086, '3 Stars': 17386, '2 Stars': 5496, '1 Star': 1410}"
6224935,6224935,This is Where I Leave You,,,0452296366,9780452296367,2003,Jonathan Tropper,339,"['Fiction', 'Humor', 'Contemporary', 'Adult Fiction', 'Family', 'Adult', 'Book Club', 'Novels', 'Audiobook', 'Literary Fiction']",140386,12385,3.87,"{'5 Stars': 38640, '4 Stars': 58727, '3 Stars': 32272, '2 Stars': 8073, '1 Star': 2674}"
137791,137791,Divine Secrets of the Ya-Ya Sisterhood,Ya Yas #1,/series/140055-ya-yas,0060928336,9780060928339,1996,Rebecca Wells,383,"['Fiction', 'Womens Fiction > Chick Lit', 'Contemporary', 'Adult Fiction', 'American > Southern', 'Adult', 'Historical > Historical Fiction', 'Novels', 'Humor', 'Womens']",537164,4485,3.84,"{'5 Stars': 170106, '4 Stars': 181018, '3 Stars': 131814, '2 Stars': 37522, '1 Star': 16704}"
