id,rating,started_at,read_at,book.id.#text,book.isbn13.@nil,book.text_reviews_count.#text,book.num_pages,book.publication_year,book.average_rating,book.ratings_count,user_id,book.isbn13
3877296432,4,Sun Mar 07 00:00:00 -0800 2021,Tue Mar 09 00:00:00 -0800 2021,55948289,,41,208,,4.12,4520,8957684,
3875560344,3,,Sat Mar 06 00:00:00 -0800 2021,36260086,,30,416,2018,3.59,11611,8957684,9780062224156
3868475393,3,,Tue Mar 02 00:00:00 -0800 2021,40854717,,2435,224,,4.27,21874,8957684,
3864342747,3,,Sun Feb 28 00:00:00 -0800 2021,36066142,,110,,,3.77,16500,8957684,
3863940970,3,,Sun Feb 28 00:00:00 -0800 2021,42519313,,12793,288,2019,3.95,122479,8957684,9780062913487
3850927522,4,Sun Feb 21 00:00:00 -0800 2021,Wed Feb 24 00:00:00 -0800 2021,40963587,,17,564,2016,4.38,2110916,8957684,
3849069182,4,,Sat Feb 20 00:00:00 -0800 2021,18941617,,105,,,3.93,39555,8957684,
3845477802,4,,Thu Feb 18 00:00:00 -0800 2021,43708884,,12888,128,2019,4.59,98872,8957684,9781529105100
3843530676,3,,Wed Feb 17 00:00:00 -0800 2021,49127599,,149,160,2020,4.07,740,8957684,9781526623065
3841473392,3,,Tue Feb 16 00:00:00 -0800 2021,37173868,,23,,,4.26,6673,8957684,
3839264770,3,,Mon Feb 15 00:00:00 -0800 2021,49656780,,4020,192,2020,4.08,54795,8957684,9781982172459
3836855676,3,Sat Feb 13 00:00:00 -0800 2021,Sun Feb 14 00:00:00 -0800 2021,54311290,,39,263,2020,3.79,119,8957684,9786020788005
3835237180,3,,Sat Feb 13 00:00:00 -0800 2021,43278132,,724,373,,4.05,108973,8957684,
3828817746,4,,Wed Feb 10 00:00:00 -0800 2021,54019416,,718,128,2020,3.90,20157,8957684,9781982167288
3826788484,3,Mon Feb 08 00:00:00 -0800 2021,Wed Feb 10 00:00:00 -0800 2021,51808651,,7,,,4.29,3859,8957684,9780358299288
3820715192,3,,Sat Feb 06 00:00:00 -0800 2021,53948995,,237,520,2020,4.19,30721,8957684,
3815124323,3,,Wed Feb 03 00:00:00 -0800 2021,44085996,,11,,,4.17,1143,8957684,
3810583195,4,Mon Feb 01 00:00:00 -0800 2021,Mon Feb 01 00:00:00 -0800 2021,43076988,,324,292,2019,3.98,144566,8957684,9780525436140
3806043824,3,,Sat Jan 30 00:00:00 -0800 2021,56258632,,30,144,2021,3.97,367,8957684,9781912697328
3802277089,3,,Thu Jan 28 00:00:00 -0800 2021,44889830,,144,144,2019,4.31,34881,8957684,9780062970695
3794956333,4,Sun Jan 24 00:00:00 -0800 2021,Mon Jan 25 00:00:00 -0800 2021,55869981,,113,221,2020,3.92,28200,8957684,9781782276203
3791115639,4,,Sat Jan 23 00:00:00 -0800 2021,56394443,,2,96,2020,4.18,1576,8957684,9780358566199
3790176112,3,,Sat Jan 23 00:00:00 -0800 2021,32805849,,27,,,4.30,30638,8957684,
3781605329,3,Mon Jan 18 00:00:00 -0800 2021,Thu Jan 21 00:00:00 -0800 2021,51549194,,10,,,3.91,1271,8957684,9781526616777
3775516876,4,,Sat Jan 16 00:00:00 -0800 2021,19072602,,13,,,3.95,2904,8957684,
3768963219,3,Wed Jan 13 00:00:00 -0800 2021,Thu Jan 14 00:00:00 -0800 2021,38824602,,59,349,2018,3.94,30813,8957684,9780008159214
3768657039,3,,Wed Jan 13 00:00:00 -0800 2021,18871577,,30,,,4.22,29523,8957684,9780763667856
3761255177,2,Sun Jan 10 00:00:00 -0800 2021,Mon Jan 11 00:00:00 -0800 2021,45038883,,3,336,2019,3.70,2669,8957684,9781984877895
3756852034,4,Fri Jan 08 00:00:00 -0800 2021,Fri Jan 08 00:00:00 -0800 2021,48497661,,29,364,2019,4.12,120,8957684,
3750866048,3,,Wed Jan 06 00:00:00 -0800 2021,35555526,,36,128,,4.08,18061,8957684,
3748717702,3,,Tue Jan 05 00:00:00 -0800 2021,32064096,,45,140,,4.13,25472,8957684,
3748639351,3,,Tue Jan 05 00:00:00 -0800 2021,29744166,,99,150,,3.89,80574,8957684,
3744997609,4,Sun Jan 03 00:00:00 -0800 2021,Wed Jan 06 00:00:00 -0800 2021,43582376,,5425,450,2019,4.31,58461,8957684,9780385539302
3737615946,3,Sat Jan 02 00:00:00 -0800 2021,Sun Jan 03 00:00:00 -0800 2021,32321093,,16,448,2017,3.44,7265,8957684,9780008160395
3732472780,4,Fri Jan 01 00:00:00 -0800 2021,Fri Jan 01 00:00:00 -0800 2021,25735540,,27,350,2015,4.27,165,8957684,9789799108869
3727223089,3,Wed Dec 30 00:00:00 -0800 2020,Wed Dec 30 00:00:00 -0800 2020,35080811,,9,248,2017,3.84,9745,8957684,9766021142899
3723933026,4,Mon Dec 28 00:00:00 -0800 2020,Wed Dec 30 00:00:00 -0800 2020,50892255,,16,336,2020,4.21,4564,8957684,9781982129927
3712785987,4,,Thu Dec 24 00:00:00 -0800 2020,33975352,,20,,,4.15,6390,8957684,
3703459492,3,,Sat Dec 19 14:52:40 -0800 2020,36277536,,4,320,2018,4.01,1230,8957684,9780753548738
3698260212,4,,Wed Dec 16 00:00:00 -0800 2020,49960370,,652,210,,4.18,4511,8957684,9780525563389
3692523706,3,,Sun Dec 13 00:00:00 -0800 2020,18399881,,15,128,2011,3.90,460899,8957684,
3689315849,3,,Fri Dec 11 00:00:00 -0800 2020,48573170,,85,130,,3.74,15238,8957684,
3689105791,4,Sun Jun 27 00:00:00 -0700 2021,Sat Jul 03 00:00:00 -0700 2021,33640770,,148,304,2017,4.22,14801,8957684,9780062651235
3683743396,2,,Tue Dec 08 06:11:47 -0800 2020,6304550,,71,256,1996,3.85,134053,8957684,9780140622171
3680287048,3,,Sun Dec 06 00:00:00 -0800 2020,40092298,,6,,,3.71,937,8957684,
3678657947,3,,Sat Dec 05 00:00:00 -0800 2020,435951,,239,134,2005,3.89,22157,8957684,9780375423055
3677248900,3,,Fri Dec 04 00:00:00 -0800 2020,18953907,,156,,,4.14,28962,8957684,
3675698528,4,,Thu Dec 03 00:00:00 -0800 2020,4070095,,1629,344,2009,4.20,25430,8957684,9780307377326
3674081989,3,,Wed Dec 02 00:00:00 -0800 2020,2449629,,20,140,2008,3.64,13093,8957684,9780571233298
3672182761,3,,Tue Dec 01 00:00:00 -0800 2020,17982836,,35,108,2013,3.97,5700,8957684,
3670595809,2,,Mon Nov 30 00:00:00 -0800 2020,21856937,,9,80,,3.83,70037,8957684,
3670542274,5,,Sat Jun 26 00:00:00 -0700 2021,25819505,,82,592,2015,4.04,107085,8957684,9781770462182
3668670331,4,,Sun Nov 29 00:00:00 -0800 2020,35501776,,2,96,2017,4.30,781,8957684,
3668629469,3,,Sun Nov 29 00:00:00 -0800 2020,34226197,,10,,,4.48,1098,8957684,
3667100112,3,,Sat Nov 28 00:00:00 -0800 2020,22671497,,52,,,3.60,905,8957684,
3665532812,3,,Fri Nov 27 00:00:00 -0800 2020,22711851,,42,,,3.89,751,8957684,
3662732755,3,,Wed Nov 25 00:00:00 -0800 2020,55762778,,3,38,2020,3.76,34,8957684,
3661016109,1,,Tue Nov 24 00:00:00 -0800 2020,35688498,,1,,,3.29,138,8957684,
3659312919,3,Mon Nov 23 00:00:00 -0800 2020,Mon Nov 23 00:00:00 -0800 2020,55924829,,23,160,2020,4.07,2988,8957684,9786020648224
3655886950,4,,Sat Nov 21 00:00:00 -0800 2020,52314729,,43,,,4.34,30729,8957684,9781684067510
3654461601,4,,Fri Nov 20 00:00:00 -0800 2020,39074550,,752,314,2019,4.12,10356,8957684,9780241360194
3652808164,4,,Thu Nov 19 00:00:00 -0800 2020,55783556,,15,61,2020,3.98,41,8957684,9786020648057
3650995136,2,,Wed Nov 18 00:00:00 -0800 2020,54335196,,19,176,2021,4.12,148,8957684,9781524862978
3649492619,3,,Tue Nov 17 00:00:00 -0800 2020,37856105,,22,52,2017,3.90,90,8957684,9780765395528
3647906406,3,,Mon Nov 16 00:00:00 -0800 2020,53716983,,115,432,2021,3.88,1088,8957684,9780358418948
3645993719,3,,Sun Nov 15 00:00:00 -0800 2020,18902691,,3,,,4.40,214,8957684,
3644443128,4,,Sat Nov 14 00:00:00 -0800 2020,34442595,,20,,,4.12,7489,8957684,
3644283525,3,,Sat Nov 14 00:00:00 -0800 2020,42086897,,682,308,,4.11,14866,8957684,9781473680333
3642826740,2,,Fri Nov 13 00:00:00 -0800 2020,36355584,,29,,,3.82,4473,8957684,
3641366046,3,,Thu Nov 12 00:00:00 -0800 2020,53138104,,303,328,2021,3.69,681,8957684,9781989365519
3639668809,4,,Wed Nov 11 00:00:00 -0800 2020,41448901,,2,432,2019,4.59,724,8957684,9781789541557
3637704764,4,,Tue Nov 10 00:00:00 -0800 2020,51975221,,2,,,4.20,131,8957684,9781642590265
3636093410,4,,Mon Nov 09 00:00:00 -0800 2020,39913669,,21,,,4.24,1857,8957684,
3634192020,3,,Sun Nov 08 00:00:00 -0800 2020,42291132,,33,,,4.04,1907,8957684,
3632830330,4,,Sat Nov 07 00:00:00 -0800 2020,35422441,,63,,,4.51,8402,8957684,
3629927428,3,,Thu Nov 05 00:00:00 -0800 2020,34665770,,6,,,3.76,1830,8957684,
3627061381,3,,Tue Nov 03 06:33:08 -0800 2020,38192579,,1,,,3.52,50,8957684,
3626361844,3,,Tue Nov 03 00:00:00 -0800 2020,22729262,,620,240,2014,3.65,47753,8957684,
3623566261,3,,Sun Nov 01 00:00:00 -0700 2020,17854695,,66,192,2013,3.56,4740,8957684,
3622355693,3,,Sat Oct 31 00:00:00 -0700 2020,45184231,,602,336,2021,4.06,1985,8957684,9781492682691
3620552629,3,,Fri Oct 30 00:00:00 -0700 2020,30848891,,19,,,4.42,16597,8957684,
3618546811,4,Wed Oct 28 00:00:00 -0700 2020,Sat Nov 21 00:00:00 -0800 2020,16248070,,394,321,2013,3.96,103851,8957684,9780062065254
3617271616,3,,Wed Oct 28 00:00:00 -0700 2020,19164981,,15,,,3.92,4395,8957684,
3613873894,3,,Mon Oct 26 00:00:00 -0700 2020,86142,,282,176,2003,3.77,6137,8957684,9781896597706
3612070149,3,,Sun Oct 25 00:00:00 -0700 2020,25213496,,68,229,2015,3.80,141,8957684,9789799108432
3610789634,4,Sat Oct 24 00:00:00 -0700 2020,Sat Oct 24 00:00:00 -0700 2020,25417682,,11,224,2014,4.13,2043,8957684,9780241965245
3607797833,4,,Thu Oct 22 00:00:00 -0700 2020,55689531,,41,203,2020,4.11,140,8957684,9786020640105
3604624322,3,,Tue Oct 20 00:00:00 -0700 2020,40008654,,73,320,2015,4.14,24022,8957684,
3602791978,3,Mon Oct 19 00:00:00 -0700 2020,Sat Oct 24 07:40:14 -0700 2020,12881545,,19,512,2011,3.96,113757,8957684,9780316187510
3601082203,4,,Sun Oct 18 00:00:00 -0700 2020,54713007,,9,240,2020,4.24,9052,8957684,9780062685117
3601079307,4,,Sun May 16 00:00:00 -0700 2021,31171659,,112,320,2016,4.16,7471,8957684,9781473630819
3598409084,3,,Fri Oct 16 00:00:00 -0700 2020,52163469,,32,256,,3.23,90419,8957684,9780062667656
3596346299,3,,Thu Oct 15 00:00:00 -0700 2020,18820638,,138,208,2014,3.93,69295,8957684,
3593939628,3,,Tue Oct 13 00:00:00 -0700 2020,48730784,,141,528,,4.53,33918,8957684,
3590452609,3,,Sun Oct 11 00:00:00 -0700 2020,40780746,,28,529,2014,3.80,41493,8957684,
3588890462,2,,Sat Oct 10 00:00:00 -0700 2020,53487242,,8,375,,3.86,2260,8957684,
3588049099,3,,Sat Oct 10 00:00:00 -0700 2020,19619367,,8,,,4.04,2555,8957684,
3584816825,3,,Wed Oct 07 00:00:00 -0700 2020,31131396,,20,,,4.29,2259,8957684,
3583188423,3,,Sat Aug 28 00:00:00 -0700 2021,56481064,,41,288,2020,4.02,38283,8957684,9781787702578
3583099382,3,,Thu Oct 08 00:00:00 -0700 2020,322403,,31,140,1976,4.00,402,8957684,9780860917205
3581618605,3,,Mon Oct 05 00:00:00 -0700 2020,31825555,,152,,,4.21,24717,8957684,
3579403359,3,Sat Oct 03 00:00:00 -0700 2020,Sun Oct 04 00:00:00 -0700 2020,43722480,,6,,,4.01,1163,8957684,
3578264837,3,,Sat Oct 03 00:00:00 -0700 2020,20765729,,69,,,4.06,156768,8957684,
3576955630,4,,Fri Oct 02 00:00:00 -0700 2020,41463634,,41,,,4.23,3733,8957684,
3575135006,3,,Thu Oct 01 00:00:00 -0700 2020,51601851,,79,128,2020,3.49,1417,8957684,9781684156245
3573918339,3,,Wed Sep 30 00:00:00 -0700 2020,36998691,,19,,,3.72,1110,8957684,
3572349403,4,,Tue Sep 29 00:00:00 -0700 2020,32814721,,91,,,4.20,7251,8957684,
3570273638,4,,Mon Sep 28 00:00:00 -0700 2020,43798285,,14275,561,2019,4.20,185626,8957684,
3568466851,3,,Sun Sep 27 00:00:00 -0700 2020,45455182,,451,68,2019,3.91,21313,8957684,9780141991740
3563786811,4,Mon Sep 28 00:00:00 -0700 2020,Mon Sep 28 00:00:00 -0700 2020,19136225,,4,,,4.05,397,8957684,9780191665257
3562908208,4,,Wed Sep 23 00:00:00 -0700 2020,54737736,,3,132,,4.32,122,8957684,
3561669817,4,,Wed Sep 23 00:00:00 -0700 2020,22007410,,241,,,4.11,60748,8957684,
3559646419,3,,Mon Sep 21 00:00:00 -0700 2020,29507568,,293,,,4.04,52841,8957684,
3557291809,4,,,23301818,,400,64,2014,4.42,227898,8957684,9780008115289
3554839217,3,,Fri Sep 18 00:00:00 -0700 2020,54784931,,25,296,2020,4.26,647034,8957684,9786020642802
3553299017,3,,Thu Sep 17 00:00:00 -0700 2020,50898116,,328,224,2020,3.72,1818,8957684,9781524859596
4469060205,4,Wed Jan 12 00:00:00 -0800 2022,Wed Jan 12 00:00:00 -0800 2022,37917915,,342,496,2019,4.37,3977,23191346,9781509812981
4468398298,4,Tue Jan 11 14:17:31 -0800 2022,Tue Jan 11 18:58:31 -0800 2022,34392663,,581,463,2018,4.30,5705,23191346,9781509812943
4441599726,3,Mon Jan 03 00:00:00 -0800 2022,Tue Jan 11 12:15:34 -0800 2022,58331132,,15,400,2022,3.64,22,23191346,9780857669667
4437381540,5,Wed Jan 05 00:00:00 -0800 2022,Thu Jan 06 14:49:22 -0800 2022,58293284,,43,496,2022,4.34,76,23191346,
4437126501,3,Sun Jan 02 00:00:00 -0800 2022,Sun Jan 02 14:23:13 -0800 2022,59962100,,13,,2022,3.60,15,23191346,9781636790343
4432541104,4,Sat Jan 01 00:00:00 -0800 2022,Sun Jan 02 14:39:39 -0800 2022,58756420,,209,320,2022,4.43,287,23191346,9781250244451
4411240065,3,Sun Dec 26 00:00:00 -0800 2021,Mon Jan 03 10:34:31 -0800 2022,15823480,,11196,964,2012,4.07,739431,23191346,
4398182981,5,Sun Dec 19 00:00:00 -0800 2021,Thu Dec 23 14:30:52 -0800 2021,1268479,,7354,688,2009,4.27,145321,23191346,
4396604974,5,Sat Dec 18 16:14:36 -0800 2021,Sat Dec 18 21:51:53 -0800 2021,53501094,,6,,,4.61,230,23191346,
4376403320,5,Tue Dec 07 00:00:00 -0800 2021,Sat Dec 18 07:58:26 -0800 2021,14201,,11070,1006,2006,3.83,222368,23191346,
4372836491,3,Sat Dec 18 00:00:00 -0800 2021,Sat Dec 18 00:00:00 -0800 2021,55507788,,43,336,2020,4.04,2858,23191346,9781472274779
4367829469,2,Thu Dec 02 00:00:00 -0800 2021,Tue Dec 07 14:23:44 -0800 2021,53217284,,970,377,2021,4.16,5193,23191346,
4366050059,4,Wed Dec 01 10:50:07 -0800 2021,Thu Dec 02 09:28:44 -0800 2021,58422312,,34,,2022,3.52,44,23191346,9780369719386
4360204256,5,Sun Nov 28 00:00:00 -0800 2021,Mon Nov 29 14:08:39 -0800 2021,58800295,,29,,2022,4.35,51,23191346,9780008259983
4357338792,5,Fri Nov 26 12:46:56 -0800 2021,Sat Nov 27 14:23:43 -0800 2021,35833839,,215,389,2018,4.12,2627,23191346,9781487003753
4341800303,5,Tue Nov 16 17:52:44 -0800 2021,Sat Nov 20 13:01:46 -0800 2021,57903879,,463,229,2021,4.27,5689,23191346,9780593566626
4341797869,5,Tue Dec 28 00:00:00 -0800 2021,Tue Dec 28 13:20:59 -0800 2021,59058717,,44,234,,4.52,2492,23191346,
4341291579,4,Tue Nov 16 00:00:00 -0800 2021,Tue Nov 16 00:00:00 -0800 2021,57903876,,621,208,2021,4.21,7792,23191346,9780593566619
4335779546,5,Sat Nov 13 00:00:00 -0800 2021,Mon Nov 15 10:26:13 -0800 2021,55959425,,255,336,2021,4.18,1105,23191346,9780358272090
4330341862,5,Tue Nov 09 18:11:08 -0800 2021,Wed Nov 10 20:18:46 -0800 2021,43606157,,344,409,2021,4.17,11038,23191346,9781473217935
4326381971,4,Thu Nov 11 07:18:33 -0800 2021,Fri Nov 12 14:56:44 -0800 2021,53141419,,1163,368,2021,3.97,3957,23191346,9781250762016
4324901663,4,Sat Nov 06 00:00:00 -0700 2021,Tue Nov 09 15:23:49 -0800 2021,40701780,,709,520,2021,4.62,9675,23191346,9780575095977
4312318142,4,Fri Oct 29 00:00:00 -0700 2021,Sat Nov 06 13:26:53 -0700 2021,40701777,,966,506,2020,4.62,15538,23191346,9780575095915
4296272810,4,Tue Oct 19 00:00:00 -0700 2021,Tue Oct 19 14:26:13 -0700 2021,34275222,,6506,326,2018,3.85,85829,23191346,9781250105639
4277190864,4,Sat Oct 23 08:44:16 -0700 2021,Wed Oct 27 18:07:21 -0700 2021,43636570,,15,485,2020,4.45,24459,23191346,9780575095885
4273715933,4,Fri Oct 08 11:44:27 -0700 2021,Sat Oct 09 09:40:59 -0700 2021,53305127,,5106,384,2020,3.76,65991,23191346,9781760981051
4273715899,5,Sat Oct 09 09:39:12 -0700 2021,Sun Oct 10 11:29:41 -0700 2021,39863488,,6949,340,2019,4.16,77466,23191346,9781250105684
4273715618,4,Mon Oct 18 18:07:58 -0700 2021,Tue Oct 19 13:33:55 -0700 2021,27824826,,11911,336,2016,4.02,200818,23191346,
4273714459,4,Sun Oct 10 18:13:57 -0700 2021,Tue Oct 12 19:40:21 -0700 2021,52460181,,38,,2020,4.02,857,23191346,9780062674203
4273696723,3,Sun Oct 10 12:46:46 -0700 2021,Sun Oct 10 18:02:58 -0700 2021,47994,,769,416,2006,3.96,57111,23191346,9780552154185
4271441620,4,Tue Oct 05 00:00:00 -0700 2021,Thu Oct 07 14:11:25 -0700 2021,57007705,,14,480,2021,4.20,571,23191346,9780316519625
4263796340,3,,,34502,,1193,424,1999,4.01,75449,23191346,9780575066892
4256703243,5,Sat Sep 25 00:00:00 -0700 2021,Sun Sep 26 00:00:00 -0700 2021,52459864,,4270,394,2021,4.30,15766,23191346,9780735269934
4226525425,4,Wed Sep 08 12:03:18 -0700 2021,Sat Sep 18 08:39:34 -0700 2021,884288,,814,368,1998,4.10,52784,23191346,9780061056901
4209149091,4,Mon Oct 04 00:00:00 -0700 2021,Tue Oct 05 08:49:19 -0700 2021,34484,,2191,400,2005,4.30,107834,23191346,9780552152976
4209148655,4,Mon Sep 27 00:00:00 -0700 2021,Wed Sep 29 15:40:20 -0700 2021,34517,,1785,352,2005,4.25,93861,23191346,9780552152952
4190140006,4,Sat Aug 21 13:03:19 -0700 2021,Fri Aug 27 11:56:53 -0700 2021,64217,,1404,341,2008,3.90,80230,23191346,9780061020650
4186506684,3,Thu Aug 19 15:35:16 -0700 2021,Sat Aug 21 12:43:01 -0700 2021,64218,,1315,197,2008,3.75,69390,23191346,9780380821211
4184415320,3,Wed Aug 18 00:00:00 -0700 2021,Thu Aug 19 14:23:30 -0700 2021,34499,,1510,276,2008,3.88,91379,23191346,9780061020674
4183947373,3,Wed Aug 18 00:00:00 -0700 2021,Wed Aug 18 14:29:50 -0700 2021,34506,,2448,277,2000,3.97,139344,23191346,9780061020704
4182112261,4,Fri Aug 27 12:59:41 -0700 2021,Sat Aug 28 12:53:45 -0700 2021,386372,,3930,243,2001,4.21,220724,23191346,9780061020681
4182112031,3,Tue Aug 17 00:00:00 -0700 2021,Tue Aug 17 00:00:00 -0700 2021,34497,,5248,228,2005,3.98,348304,23191346,9780060855925
4178287774,5,Sun Aug 15 00:00:00 -0700 2021,Tue Aug 17 07:03:55 -0700 2021,11275323,,2146,377,2013,3.98,36223,23191346,9780857522276
4177637809,4,Sun Aug 15 13:12:13 -0700 2021,Sun Aug 15 19:12:21 -0700 2021,116296,,1534,394,2007,4.20,68430,23191346,9780061161643
4172945557,5,Fri Aug 13 00:00:00 -0700 2021,Sun Aug 15 13:11:42 -0700 2021,64222,,2616,394,2005,4.36,114759,23191346,9780060502935
4159071968,3,Fri Aug 06 00:00:00 -0700 2021,Fri Aug 06 14:27:21 -0700 2021,34524,,318,32,2005,4.12,10267,23191346,9780385609371
4155107928,5,Wed Aug 04 20:16:07 -0700 2021,Fri Aug 13 09:33:59 -0700 2021,8785374,,2367,378,2011,4.12,57048,23191346,9780385619264
4153132723,5,Tue Aug 03 00:00:00 -0700 2021,Wed Aug 04 15:21:07 -0700 2021,62530,,1393,439,2006,4.32,67178,23191346,
4152429122,5,Tue Aug 03 00:00:00 -0700 2021,Tue Aug 03 16:12:08 -0700 2021,47989,,1718,,,4.45,104729,23191346,9780552154307
4151490591,4,Mon Aug 02 21:32:04 -0700 2021,Mon Aug 02 21:32:18 -0700 2021,63720,,946,464,2008,4.23,70447,23191346,9780552154222
4142956510,4,Thu Jul 29 00:00:00 -0700 2021,Mon Aug 02 06:35:22 -0700 2021,47990,,896,461,2006,4.15,59277,23191346,9780552154161
4142426808,4,Thu Jul 29 00:00:00 -0700 2021,Thu Jul 29 16:40:31 -0700 2021,34527,,1122,411,2005,4.26,79193,23191346,9780552153256
4136388109,3,Mon Jul 26 00:00:00 -0700 2021,Mon Jul 26 09:59:57 -0700 2021,9528398,,187,4,1993,3.80,3542,23191346,
4136382473,4,Mon Jul 26 10:01:15 -0700 2021,Thu Jul 29 10:37:24 -0700 2021,400354,,1390,377,2003,4.35,93230,23191346,9780061092190
4136004551,4,Sun Jul 18 00:00:00 -0700 2021,Sun Jul 18 00:00:00 -0700 2021,44793285,,55,280,,4.59,241,23191346,
4136002084,4,Mon Jul 26 00:00:00 -0700 2021,Mon Jul 26 13:23:58 -0700 2021,64216,,3445,376,2001,4.29,185820,23191346,9780061020643
4118482336,5,Fri Jul 16 00:00:00 -0700 2021,Sat Jul 17 00:00:00 -0700 2021,53205888,,7470,373,2021,4.27,38137,23191346,9781250217349
4096736964,3,Mon Jul 05 00:00:00 -0700 2021,Mon Jul 05 15:06:41 -0700 2021,58171607,,99,,2021,4.15,169,23191346,9780992474072
4094996394,4,Mon Jul 05 00:00:00 -0700 2021,Mon Jul 05 12:19:15 -0700 2021,50202953,,14483,245,2020,4.29,108516,23191346,9781635575637
4074440814,1,Mon May 10 00:00:00 -0700 2021,Wed Jun 23 12:37:57 -0700 2021,53968472,,754,282,2021,3.66,2752,23191346,9780358447719
4073001759,4,Mon Jun 28 10:48:27 -0700 2021,Sun Jul 04 19:31:30 -0700 2021,55264209,,407,416,2021,4.06,2390,23191346,9781529039030
4072978945,4,Tue Dec 28 00:00:00 -0800 2021,Tue Dec 28 15:39:37 -0800 2021,52238544,,229,338,2021,4.12,538,23191346,9781728210018
4061560455,3,Wed Jun 16 00:00:00 -0700 2021,Wed Jun 16 15:57:46 -0700 2021,53317495,,604,103,2021,3.53,2887,23191346,9781250793263
4048808551,5,Tue Jun 08 19:10:59 -0700 2021,Thu Jun 10 08:09:26 -0700 2021,38504533,,750,449,2019,4.30,7840,23191346,9781492660606
4046827517,4,Mon Jun 07 00:00:00 -0700 2021,Tue Jun 08 00:00:00 -0700 2021,33918881,,1152,503,2018,4.24,11145,23191346,9781492635857
4035758807,4,Thu Jun 03 00:00:00 -0700 2021,Mon Jun 07 13:27:49 -0700 2021,54467051,,803,464,2021,3.88,3517,23191346,
4035152810,5,Sun Jun 27 00:00:00 -0700 2021,Mon Jun 28 11:01:47 -0700 2021,54680112,,730,448,2021,4.03,3432,23191346,9781635576085
4027407257,5,Fri May 28 13:58:49 -0700 2021,Sun May 30 15:48:51 -0700 2021,45154547,,1243,496,2021,4.38,11598,23191346,
4012563648,5,Tue May 25 00:00:00 -0700 2021,Thu May 27 16:16:04 -0700 2021,52621754,,160,,,3.90,1392,23191346,
4012563254,4,Sun May 23 00:00:00 -0700 2021,Mon May 24 00:00:00 -0700 2021,22590311,,185,378,2015,3.83,1921,23191346,9780062244925
4012563033,4,Fri May 21 00:00:00 -0700 2021,Sun May 23 14:40:47 -0700 2021,18480594,,244,372,2014,3.76,2152,23191346,9780062244901
3984846648,5,Wed May 05 09:37:53 -0700 2021,Thu May 20 16:56:00 -0700 2021,52379336,,227,,2020,4.33,2066,23191346,9780765380760
3947124860,5,Thu May 27 00:00:00 -0700 2021,Fri May 28 14:19:44 -0700 2021,37794149,,3316,462,2019,4.14,33729,23191346,9781529001587
3946860415,4,Thu Apr 15 17:20:25 -0700 2021,Wed May 05 09:50:17 -0700 2021,38117105,,515,464,,3.88,4389,23191346,
3906913615,4,Mon Apr 12 00:00:00 -0700 2021,Thu Apr 15 14:35:30 -0700 2021,23444482,,2146,399,2015,4.06,15507,23191346,9780765380722
3897130740,4,Tue Mar 23 12:46:42 -0700 2021,Fri Mar 26 09:43:52 -0700 2021,54638560,,202,442,2021,4.12,707,23191346,9780756416997
3867847551,4,Sun May 30 00:00:00 -0700 2021,Mon May 31 00:00:00 -0700 2021,48727813,,2484,416,2021,4.01,15351,23191346,
3867140953,4,Mon Mar 01 12:59:00 -0800 2021,Mon Mar 01 20:26:19 -0800 2021,54125750,,1843,355,2020,4.10,12763,23191346,
3867036863,2,Fri Feb 12 00:00:00 -0800 2021,Mon Mar 01 12:02:23 -0800 2021,54445718,,9,,2020,3.70,20,23191346,9781635557268
3800961473,3,Wed Jan 27 14:46:12 -0800 2021,Wed Jan 27 19:09:59 -0800 2021,53137893,,10280,290,2021,3.76,108172,23191346,9781250245496
3798586841,3,Tue Jan 26 00:00:00 -0800 2021,Wed Jan 27 14:56:54 -0800 2021,37642030,,9636,406,2019,3.66,145136,23191346,9780008297121
3796824438,4,Tue Mar 09 17:56:12 -0800 2021,Thu Mar 11 19:16:11 -0800 2021,51824384,,5899,400,2021,4.21,44290,23191346,9780062941282
3796472349,4,Mon Jan 25 00:00:00 -0800 2021,Mon Jan 25 00:00:00 -0800 2021,49976087,,7085,400,,4.09,56466,23191346,9780062941251
3788080411,4,Thu Jan 21 00:00:00 -0800 2021,Mon Jan 25 15:12:22 -0800 2021,43884209,,14833,373,2019,3.87,105405,23191346,9780062941206
3787163124,4,Thu Jan 21 00:00:00 -0800 2021,Thu Jan 21 00:00:00 -0800 2021,52822992,,203,400,2021,3.82,942,23191346,9781529409819
3776218082,2,Sat Jan 09 00:00:00 -0800 2021,Sat Jan 16 12:57:03 -0800 2021,48507634,,157,352,2021,3.80,444,23191346,
3753003243,3,Wed Jan 06 00:00:00 -0800 2021,Thu Jan 07 13:39:52 -0800 2021,6752185,,8,712,2006,4.08,294958,23191346,9780307291073
3702982705,4,Mon May 31 17:19:57 -0700 2021,Tue Jun 01 11:48:34 -0700 2021,51190882,,2577,,,4.02,17744,23191346,
3702982610,4,Tue Jun 01 12:33:27 -0700 2021,Tue Jun 01 13:23:59 -0700 2021,53265678,,985,128,2020,4.25,6865,23191346,9781250786166
3702975799,5,Thu Jun 10 00:00:00 -0700 2021,Mon Jun 14 11:41:17 -0700 2021,50523477,,1393,533,2021,4.24,6751,23191346,9780356515649
